id1,id2,sign
1.0,1320.0,1.0
1.0,1331.0,1.0
1.0,1336.0,1.0
1.0,1337.0,1.0
1.0,1339.0,1.0
1.0,1340.0,1.0
1.0,1342.0,1.0
1.0,1353.0,1.0
1.0,1355.0,1.0
1.0,1356.0,1.0
1.0,1358.0,1.0
1.0,1365.0,1.0
1.0,1382.0,1.0
1.0,1392.0,1.0
1.0,1413.0,1.0
1.0,1436.0,1.0
1.0,1442.0,1.0
1.0,1445.0,1.0
1.0,1457.0,1.0
1.0,1458.0,1.0
1.0,1465.0,1.0
1.0,1475.0,1.0
1.0,1482.0,1.0
1.0,1483.0,1.0
1.0,1491.0,1.0
1.0,1492.0,1.0
1.0,1493.0,1.0
1.0,1494.0,1.0
1.0,1496.0,1.0
1.0,1500.0,1.0
1.0,1502.0,1.0
1.0,1505.0,1.0
1.0,1509.0,1.0
1.0,1510.0,1.0
1.0,1519.0,1.0
1.0,1520.0,1.0
1.0,1521.0,1.0
1.0,1522.0,1.0
1.0,1525.0,1.0
1.0,1538.0,1.0
1.0,1542.0,1.0
1.0,1570.0,1.0
1.0,1573.0,1.0
1.0,1574.0,1.0
1.0,1579.0,1.0
1.0,1580.0,1.0
1.0,1583.0,1.0
1.0,1589.0,1.0
1.0,1590.0,1.0
1.0,1606.0,1.0
1.0,1708.0,1.0
1.0,1715.0,1.0
1.0,1720.0,1.0
1.0,1724.0,1.0
1.0,1736.0,1.0
1.0,1742.0,1.0
1.0,1749.0,1.0
1.0,1750.0,1.0
1.0,1760.0,1.0
1.0,1793.0,1.0
1.0,1796.0,1.0
1.0,1812.0,1.0
1.0,1822.0,1.0
1.0,1826.0,1.0
1.0,1835.0,1.0
1.0,1839.0,1.0
1.0,1840.0,1.0
1.0,1842.0,1.0
1.0,1843.0,1.0
1.0,1846.0,1.0
1.0,1847.0,1.0
1.0,1856.0,1.0
1.0,1860.0,1.0
1.0,1862.0,1.0
1.0,1867.0,1.0
1.0,1875.0,1.0
1.0,1877.0,1.0
1.0,1881.0,1.0
1.0,1885.0,1.0
1.0,1886.0,1.0
1.0,1900.0,1.0
1.0,1901.0,1.0
1.0,1923.0,1.0
1.0,1942.0,1.0
1.0,1952.0,1.0
1.0,2065.0,1.0
1.0,2090.0,1.0
1.0,2093.0,1.0
1.0,2102.0,1.0
1.0,2108.0,1.0
1.0,2109.0,1.0
1.0,2113.0,1.0
1.0,2117.0,1.0
1.0,2119.0,1.0
1.0,2127.0,1.0
1.0,2129.0,1.0
1.0,2136.0,1.0
1.0,2144.0,1.0
1.0,2147.0,1.0
1.0,2149.0,1.0
1.0,2152.0,1.0
1.0,2163.0,1.0
1.0,2166.0,1.0
1.0,2167.0,1.0
1.0,2173.0,1.0
1.0,2176.0,1.0
1.0,2177.0,1.0
1.0,2178.0,1.0
1.0,2181.0,1.0
1.0,2185.0,1.0
1.0,2198.0,1.0
1.0,2217.0,1.0
1.0,2227.0,1.0
1.0,2235.0,1.0
1.0,2238.0,1.0
1.0,2249.0,1.0
1.0,2252.0,1.0
1.0,2260.0,1.0
1.0,2261.0,1.0
1.0,2271.0,1.0
1.0,2273.0,1.0
1.0,2276.0,1.0
1.0,2281.0,1.0
1.0,2282.0,1.0
1.0,2296.0,1.0
1.0,2305.0,1.0
1.0,2315.0,1.0
1.0,2324.0,1.0
1.0,2334.0,1.0
1.0,2338.0,1.0
1.0,2342.0,1.0
1.0,2351.0,1.0
1.0,2352.0,1.0
1.0,2367.0,1.0
1.0,2368.0,1.0
1.0,2375.0,1.0
1.0,2378.0,1.0
1.0,2383.0,1.0
1.0,2391.0,1.0
1.0,2401.0,1.0
1.0,2402.0,1.0
1.0,2427.0,1.0
1.0,2448.0,1.0
1.0,2472.0,1.0
1.0,2498.0,1.0
1.0,2552.0,1.0
1.0,2559.0,1.0
1.0,2586.0,1.0
1.0,2605.0,1.0
1.0,2619.0,1.0
1.0,2632.0,1.0
1.0,2687.0,1.0
1.0,2695.0,1.0
1.0,2700.0,1.0
1.0,2707.0,1.0
1.0,2713.0,1.0
1.0,2725.0,1.0
1.0,2731.0,1.0
1.0,2742.0,1.0
1.0,2743.0,1.0
1.0,2744.0,1.0
1.0,2746.0,1.0
1.0,2747.0,1.0
1.0,2750.0,1.0
1.0,2752.0,1.0
1.0,2754.0,1.0
1.0,2756.0,1.0
1.0,2763.0,1.0
1.0,2764.0,1.0
1.0,2767.0,1.0
1.0,2771.0,1.0
1.0,2772.0,1.0
1.0,2775.0,1.0
1.0,2779.0,1.0
1.0,2780.0,1.0
1.0,2782.0,1.0
1.0,2783.0,1.0
1.0,2784.0,1.0
1.0,2786.0,1.0
1.0,2793.0,1.0
1.0,2795.0,1.0
1.0,2801.0,1.0
1.0,2806.0,1.0
1.0,2808.0,1.0
1.0,2810.0,1.0
1.0,2814.0,1.0
1.0,2820.0,1.0
1.0,2823.0,1.0
1.0,2826.0,1.0
1.0,2830.0,1.0
1.0,2837.0,1.0
1.0,2844.0,1.0
1.0,2845.0,1.0
1.0,2846.0,1.0
1.0,2848.0,1.0
1.0,2853.0,1.0
1.0,2858.0,1.0
1.0,2870.0,1.0
1.0,2876.0,1.0
1.0,2881.0,1.0
1.0,2892.0,1.0
1.0,2898.0,1.0
1.0,2904.0,1.0
1.0,2907.0,1.0
1.0,2909.0,1.0
1.0,2920.0,1.0
1.0,2926.0,1.0
1.0,2927.0,1.0
1.0,2941.0,1.0
1.0,2942.0,1.0
1.0,2945.0,1.0
1.0,2947.0,1.0
1.0,2952.0,1.0
1.0,2962.0,1.0
1.0,2966.0,1.0
1.0,2989.0,1.0
1.0,2996.0,1.0
1.0,2999.0,1.0
1.0,3000.0,1.0
1.0,3001.0,1.0
1.0,3004.0,1.0
1.0,3006.0,1.0
1.0,3010.0,1.0
1.0,3013.0,1.0
1.0,3020.0,1.0
1.0,3023.0,1.0
1.0,3026.0,1.0
1.0,3027.0,1.0
1.0,3042.0,1.0
1.0,3048.0,1.0
1.0,3057.0,1.0
1.0,3059.0,1.0
1.0,3062.0,1.0
1.0,3064.0,1.0
1.0,3068.0,1.0
1.0,3070.0,1.0
1.0,3078.0,1.0
1.0,3083.0,1.0
1.0,3084.0,1.0
1.0,3088.0,1.0
1.0,3101.0,1.0
1.0,3103.0,1.0
1.0,3111.0,1.0
1.0,3113.0,1.0
1.0,3118.0,1.0
1.0,3124.0,1.0
1.0,3134.0,1.0
1.0,3139.0,1.0
1.0,3141.0,1.0
1.0,3142.0,1.0
1.0,3143.0,1.0
1.0,3148.0,1.0
1.0,3149.0,1.0
1.0,3156.0,1.0
1.0,3163.0,1.0
1.0,3167.0,1.0
1.0,3173.0,1.0
1.0,3189.0,1.0
1.0,3193.0,1.0
1.0,3202.0,1.0
1.0,3210.0,1.0
1.0,3211.0,1.0
1.0,3215.0,1.0
1.0,3233.0,1.0
1.0,3245.0,1.0
1.0,3247.0,1.0
1.0,3253.0,1.0
1.0,3254.0,1.0
1.0,3256.0,1.0
1.0,3259.0,1.0
1.0,3274.0,1.0
1.0,3279.0,1.0
1.0,3283.0,1.0
1.0,3290.0,1.0
1.0,3292.0,1.0
1.0,3295.0,1.0
1.0,3298.0,1.0
1.0,3300.0,1.0
1.0,3313.0,1.0
1.0,3316.0,1.0
1.0,3317.0,1.0
1.0,3319.0,1.0
1.0,3329.0,1.0
1.0,3330.0,1.0
1.0,3332.0,1.0
1.0,3335.0,1.0
1.0,3339.0,1.0
1.0,3341.0,1.0
1.0,3349.0,1.0
1.0,3355.0,1.0
1.0,3367.0,1.0
1.0,3375.0,1.0
1.0,3385.0,1.0
1.0,3392.0,1.0
1.0,3402.0,1.0
1.0,3414.0,1.0
1.0,3418.0,1.0
1.0,3421.0,1.0
1.0,3422.0,1.0
1.0,4721.0,1.0
1.0,7188.0,1.0
1.0,7341.0,1.0
1.0,7348.0,-1.0
1.0,7410.0,1.0
1.0,7425.0,-1.0
1.0,7427.0,1.0
1.0,7431.0,1.0
1.0,7557.0,-1.0
1.0,7589.0,-1.0
1.0,7597.0,1.0
1.0,7603.0,1.0
2.0,3.0,1.0
2.0,4.0,1.0
2.0,5.0,1.0
2.0,7.0,1.0
2.0,8.0,1.0
2.0,9.0,1.0
2.0,10.0,1.0
2.0,11.0,-1.0
2.0,13.0,1.0
2.0,14.0,1.0
2.0,15.0,1.0
2.0,16.0,1.0
2.0,17.0,1.0
2.0,18.0,1.0
2.0,19.0,1.0
2.0,20.0,1.0
2.0,21.0,1.0
2.0,22.0,1.0
2.0,23.0,1.0
2.0,24.0,1.0
2.0,25.0,1.0
2.0,30.0,1.0
2.0,31.0,1.0
2.0,35.0,1.0
2.0,37.0,1.0
2.0,38.0,1.0
2.0,39.0,1.0
2.0,40.0,1.0
2.0,42.0,1.0
2.0,43.0,1.0
2.0,44.0,1.0
2.0,45.0,1.0
2.0,47.0,1.0
2.0,51.0,1.0
2.0,52.0,1.0
2.0,54.0,1.0
2.0,58.0,1.0
2.0,60.0,1.0
2.0,62.0,1.0
2.0,63.0,1.0
2.0,65.0,1.0
2.0,66.0,1.0
2.0,67.0,1.0
2.0,70.0,1.0
2.0,73.0,1.0
2.0,74.0,1.0
2.0,75.0,1.0
2.0,77.0,1.0
2.0,79.0,1.0
2.0,83.0,1.0
2.0,85.0,1.0
2.0,87.0,1.0
2.0,89.0,1.0
2.0,90.0,1.0
2.0,91.0,1.0
2.0,93.0,1.0
2.0,95.0,1.0
2.0,96.0,1.0
2.0,97.0,1.0
2.0,99.0,1.0
2.0,106.0,1.0
2.0,107.0,1.0
2.0,108.0,1.0
2.0,109.0,1.0
2.0,111.0,1.0
2.0,113.0,1.0
2.0,114.0,1.0
2.0,117.0,1.0
2.0,119.0,1.0
2.0,121.0,1.0
2.0,126.0,1.0
2.0,133.0,1.0
2.0,137.0,1.0
2.0,139.0,1.0
2.0,140.0,1.0
2.0,145.0,1.0
2.0,146.0,1.0
2.0,148.0,1.0
2.0,150.0,1.0
2.0,159.0,1.0
2.0,161.0,1.0
2.0,164.0,1.0
2.0,165.0,1.0
2.0,166.0,1.0
2.0,168.0,1.0
2.0,170.0,1.0
2.0,173.0,1.0
2.0,175.0,1.0
2.0,177.0,1.0
2.0,179.0,1.0
2.0,181.0,1.0
2.0,182.0,1.0
2.0,185.0,1.0
2.0,188.0,1.0
2.0,189.0,1.0
2.0,190.0,1.0
2.0,200.0,1.0
2.0,206.0,1.0
2.0,209.0,1.0
2.0,211.0,1.0
2.0,216.0,1.0
2.0,217.0,1.0
2.0,219.0,1.0
2.0,222.0,1.0
2.0,223.0,1.0
2.0,236.0,1.0
2.0,237.0,1.0
2.0,238.0,1.0
2.0,241.0,1.0
2.0,242.0,1.0
2.0,244.0,1.0
2.0,249.0,1.0
2.0,250.0,1.0
2.0,251.0,1.0
2.0,257.0,1.0
2.0,263.0,1.0
2.0,264.0,1.0
2.0,268.0,1.0
2.0,269.0,1.0
2.0,270.0,1.0
2.0,271.0,1.0
2.0,272.0,1.0
2.0,277.0,1.0
2.0,281.0,1.0
2.0,293.0,1.0
2.0,299.0,1.0
2.0,306.0,1.0
2.0,312.0,1.0
2.0,318.0,1.0
2.0,330.0,1.0
2.0,348.0,1.0
2.0,350.0,1.0
2.0,353.0,1.0
2.0,354.0,1.0
2.0,355.0,1.0
2.0,375.0,1.0
2.0,379.0,1.0
2.0,381.0,1.0
2.0,382.0,1.0
2.0,389.0,1.0
2.0,402.0,1.0
2.0,412.0,1.0
2.0,420.0,1.0
2.0,424.0,1.0
2.0,436.0,1.0
2.0,446.0,1.0
2.0,449.0,1.0
2.0,469.0,1.0
2.0,471.0,1.0
2.0,473.0,1.0
2.0,475.0,1.0
2.0,489.0,1.0
2.0,503.0,1.0
2.0,504.0,1.0
2.0,508.0,1.0
2.0,512.0,1.0
2.0,532.0,1.0
2.0,544.0,1.0
2.0,553.0,1.0
2.0,561.0,1.0
2.0,562.0,1.0
2.0,564.0,1.0
2.0,585.0,1.0
2.0,587.0,1.0
2.0,647.0,1.0
2.0,658.0,1.0
2.0,672.0,1.0
2.0,681.0,1.0
2.0,710.0,1.0
2.0,767.0,1.0
2.0,768.0,1.0
2.0,769.0,1.0
2.0,774.0,1.0
2.0,777.0,1.0
2.0,787.0,1.0
2.0,798.0,-1.0
2.0,862.0,1.0
2.0,871.0,1.0
2.0,915.0,1.0
2.0,917.0,1.0
2.0,986.0,1.0
2.0,987.0,1.0
2.0,1009.0,1.0
2.0,1090.0,1.0
2.0,1098.0,1.0
2.0,1127.0,1.0
2.0,1156.0,1.0
2.0,1209.0,1.0
2.0,1222.0,1.0
2.0,1225.0,1.0
2.0,1232.0,1.0
2.0,1368.0,1.0
2.0,1380.0,1.0
2.0,1386.0,1.0
2.0,1401.0,1.0
2.0,1409.0,1.0
2.0,1421.0,1.0
2.0,1475.0,1.0
2.0,1487.0,1.0
2.0,1494.0,1.0
2.0,1523.0,1.0
2.0,1603.0,1.0
2.0,1632.0,1.0
2.0,1635.0,1.0
2.0,1691.0,1.0
2.0,1693.0,1.0
2.0,1709.0,1.0
2.0,1785.0,1.0
2.0,1921.0,1.0
2.0,1922.0,1.0
2.0,1929.0,1.0
2.0,1936.0,1.0
2.0,1957.0,1.0
2.0,1977.0,1.0
2.0,1998.0,1.0
2.0,2006.0,1.0
2.0,2244.0,1.0
2.0,2336.0,1.0
2.0,2404.0,1.0
2.0,2446.0,1.0
2.0,2459.0,1.0
2.0,2488.0,1.0
2.0,2497.0,1.0
2.0,2499.0,1.0
2.0,2631.0,1.0
2.0,2698.0,1.0
2.0,2839.0,1.0
2.0,5342.0,1.0
2.0,7400.0,1.0
2.0,7401.0,1.0
2.0,7403.0,1.0
2.0,7482.0,-1.0
2.0,7500.0,-1.0
2.0,7508.0,-1.0
2.0,7552.0,-1.0
2.0,7577.0,-1.0
2.0,7583.0,-1.0
2.0,7603.0,-1.0
3.0,5.0,1.0
3.0,6.0,1.0
3.0,7.0,1.0
3.0,8.0,1.0
3.0,10.0,1.0
3.0,11.0,1.0
3.0,12.0,1.0
3.0,13.0,1.0
3.0,19.0,1.0
3.0,21.0,1.0
3.0,24.0,1.0
3.0,26.0,1.0
3.0,27.0,1.0
3.0,29.0,1.0
3.0,30.0,1.0
3.0,31.0,1.0
3.0,32.0,1.0
3.0,33.0,-1.0
3.0,34.0,1.0
3.0,36.0,1.0
3.0,40.0,1.0
3.0,42.0,1.0
3.0,43.0,1.0
3.0,49.0,1.0
3.0,53.0,1.0
3.0,56.0,1.0
3.0,58.0,1.0
3.0,62.0,1.0
3.0,63.0,1.0
3.0,72.0,1.0
3.0,75.0,1.0
3.0,81.0,1.0
3.0,87.0,1.0
3.0,88.0,1.0
3.0,90.0,1.0
3.0,92.0,1.0
3.0,93.0,1.0
3.0,95.0,1.0
3.0,97.0,1.0
3.0,100.0,1.0
3.0,103.0,1.0
3.0,105.0,1.0
3.0,107.0,1.0
3.0,111.0,1.0
3.0,113.0,1.0
3.0,115.0,1.0
3.0,116.0,1.0
3.0,120.0,1.0
3.0,123.0,1.0
3.0,124.0,1.0
3.0,125.0,1.0
3.0,135.0,1.0
3.0,136.0,1.0
3.0,142.0,1.0
3.0,154.0,1.0
3.0,158.0,1.0
3.0,162.0,1.0
3.0,163.0,1.0
3.0,170.0,1.0
3.0,172.0,1.0
3.0,173.0,1.0
3.0,174.0,1.0
3.0,177.0,1.0
3.0,190.0,1.0
3.0,197.0,1.0
3.0,199.0,1.0
3.0,203.0,1.0
3.0,205.0,1.0
3.0,207.0,1.0
3.0,208.0,1.0
3.0,219.0,1.0
3.0,227.0,1.0
3.0,228.0,1.0
3.0,242.0,1.0
3.0,244.0,1.0
3.0,247.0,1.0
3.0,259.0,1.0
3.0,262.0,1.0
3.0,266.0,1.0
3.0,286.0,1.0
3.0,287.0,1.0
3.0,288.0,1.0
3.0,289.0,1.0
3.0,290.0,1.0
3.0,291.0,1.0
3.0,295.0,1.0
3.0,296.0,1.0
3.0,309.0,1.0
3.0,320.0,1.0
3.0,331.0,1.0
3.0,333.0,1.0
3.0,336.0,1.0
3.0,345.0,1.0
3.0,347.0,1.0
3.0,351.0,1.0
3.0,358.0,1.0
3.0,394.0,1.0
3.0,396.0,1.0
3.0,433.0,1.0
3.0,435.0,1.0
3.0,454.0,1.0
3.0,460.0,1.0
3.0,492.0,1.0
3.0,493.0,1.0
3.0,509.0,1.0
3.0,525.0,1.0
3.0,545.0,1.0
3.0,557.0,1.0
3.0,589.0,1.0
3.0,590.0,1.0
3.0,621.0,1.0
3.0,632.0,1.0
3.0,638.0,1.0
3.0,641.0,1.0
3.0,646.0,1.0
3.0,650.0,1.0
3.0,656.0,1.0
3.0,691.0,1.0
3.0,701.0,1.0
3.0,702.0,1.0
3.0,703.0,1.0
3.0,720.0,1.0
3.0,748.0,1.0
3.0,749.0,1.0
3.0,752.0,1.0
3.0,753.0,1.0
3.0,754.0,1.0
3.0,755.0,1.0
3.0,757.0,1.0
3.0,774.0,1.0
3.0,815.0,1.0
3.0,818.0,1.0
3.0,876.0,1.0
3.0,877.0,1.0
3.0,879.0,1.0
3.0,883.0,1.0
3.0,885.0,1.0
3.0,886.0,1.0
3.0,890.0,1.0
3.0,891.0,1.0
3.0,937.0,1.0
3.0,955.0,1.0
3.0,969.0,1.0
3.0,971.0,1.0
3.0,973.0,1.0
3.0,974.0,1.0
3.0,976.0,1.0
3.0,988.0,1.0
3.0,1036.0,1.0
3.0,1043.0,1.0
3.0,1054.0,1.0
3.0,1056.0,1.0
3.0,1059.0,1.0
3.0,1060.0,1.0
3.0,1061.0,1.0
3.0,1063.0,1.0
3.0,1064.0,1.0
3.0,1129.0,1.0
3.0,1147.0,1.0
3.0,1169.0,1.0
3.0,1174.0,1.0
3.0,1175.0,1.0
3.0,1184.0,1.0
3.0,1274.0,1.0
3.0,1336.0,1.0
3.0,1338.0,1.0
3.0,1339.0,1.0
3.0,1347.0,1.0
3.0,1348.0,1.0
3.0,1356.0,1.0
3.0,1358.0,1.0
3.0,1359.0,1.0
3.0,1360.0,1.0
3.0,1361.0,1.0
3.0,1362.0,1.0
3.0,1363.0,1.0
3.0,1367.0,1.0
3.0,1375.0,1.0
3.0,1379.0,1.0
3.0,1456.0,1.0
3.0,1459.0,1.0
3.0,1523.0,1.0
3.0,1524.0,1.0
3.0,1536.0,1.0
3.0,1545.0,1.0
3.0,1547.0,1.0
3.0,1548.0,1.0
3.0,1550.0,1.0
3.0,1555.0,1.0
3.0,1558.0,1.0
3.0,1560.0,1.0
3.0,1576.0,1.0
3.0,1790.0,1.0
3.0,1815.0,1.0
3.0,1816.0,1.0
3.0,1818.0,1.0
3.0,1824.0,1.0
3.0,1832.0,1.0
3.0,1834.0,1.0
3.0,1835.0,1.0
3.0,1836.0,1.0
3.0,1837.0,1.0
3.0,1839.0,1.0
3.0,1843.0,1.0
3.0,1844.0,1.0
3.0,1849.0,1.0
3.0,1853.0,1.0
3.0,2001.0,1.0
3.0,2053.0,1.0
3.0,2263.0,1.0
3.0,2280.0,1.0
3.0,2285.0,1.0
3.0,2290.0,1.0
3.0,2291.0,1.0
3.0,2293.0,1.0
3.0,2295.0,1.0
3.0,2298.0,1.0
3.0,2300.0,1.0
3.0,2306.0,1.0
3.0,2308.0,1.0
3.0,2311.0,1.0
3.0,2315.0,1.0
3.0,2321.0,1.0
3.0,2328.0,1.0
3.0,2331.0,1.0
3.0,2332.0,1.0
3.0,2334.0,1.0
3.0,2336.0,1.0
3.0,2346.0,1.0
3.0,2353.0,1.0
3.0,2903.0,1.0
3.0,3043.0,1.0
3.0,3049.0,1.0
3.0,3087.0,1.0
3.0,3105.0,1.0
3.0,3127.0,1.0
3.0,3132.0,1.0
3.0,3154.0,1.0
3.0,3181.0,1.0
3.0,3198.0,1.0
3.0,3200.0,1.0
3.0,3203.0,1.0
3.0,3221.0,1.0
3.0,3254.0,1.0
3.0,3260.0,1.0
3.0,3275.0,1.0
3.0,3328.0,1.0
3.0,5679.0,1.0
3.0,7336.0,1.0
3.0,7341.0,1.0
3.0,7377.0,1.0
3.0,7380.0,1.0
3.0,7390.0,1.0
3.0,7394.0,1.0
3.0,7406.0,1.0
3.0,7431.0,1.0
3.0,7432.0,1.0
3.0,7509.0,1.0
3.0,7512.0,1.0
3.0,7525.0,1.0
3.0,7595.0,1.0
3.0,7604.0,-1.0
4.0,9.0,1.0
4.0,10.0,1.0
4.0,11.0,1.0
4.0,16.0,1.0
4.0,17.0,1.0
4.0,21.0,1.0
4.0,22.0,1.0
4.0,23.0,1.0
4.0,25.0,1.0
4.0,26.0,1.0
4.0,31.0,1.0
4.0,35.0,1.0
4.0,37.0,1.0
4.0,38.0,1.0
4.0,39.0,1.0
4.0,40.0,1.0
4.0,45.0,1.0
4.0,47.0,1.0
4.0,54.0,1.0
4.0,63.0,1.0
4.0,65.0,1.0
4.0,67.0,1.0
4.0,72.0,1.0
4.0,74.0,1.0
4.0,77.0,1.0
4.0,84.0,1.0
4.0,88.0,1.0
4.0,91.0,1.0
4.0,95.0,1.0
4.0,97.0,1.0
4.0,99.0,1.0
4.0,106.0,1.0
4.0,109.0,1.0
4.0,111.0,1.0
4.0,113.0,1.0
4.0,117.0,1.0
4.0,119.0,1.0
4.0,121.0,1.0
4.0,131.0,1.0
4.0,136.0,1.0
4.0,139.0,1.0
4.0,140.0,1.0
4.0,145.0,1.0
4.0,148.0,1.0
4.0,150.0,1.0
4.0,153.0,1.0
4.0,156.0,1.0
4.0,159.0,1.0
4.0,168.0,1.0
4.0,177.0,1.0
4.0,178.0,1.0
4.0,181.0,1.0
4.0,193.0,1.0
4.0,202.0,1.0
4.0,211.0,-1.0
4.0,215.0,1.0
4.0,223.0,1.0
4.0,224.0,1.0
4.0,227.0,1.0
4.0,231.0,1.0
4.0,236.0,1.0
4.0,237.0,1.0
4.0,249.0,1.0
4.0,250.0,1.0
4.0,251.0,1.0
4.0,265.0,1.0
4.0,270.0,1.0
4.0,274.0,1.0
4.0,302.0,1.0
4.0,311.0,1.0
4.0,312.0,1.0
4.0,313.0,1.0
4.0,323.0,1.0
4.0,326.0,1.0
4.0,341.0,1.0
4.0,347.0,1.0
4.0,353.0,1.0
4.0,356.0,1.0
4.0,361.0,1.0
4.0,365.0,1.0
4.0,366.0,1.0
4.0,367.0,1.0
4.0,379.0,1.0
4.0,380.0,1.0
4.0,381.0,1.0
4.0,386.0,1.0
4.0,394.0,1.0
4.0,396.0,1.0
4.0,401.0,1.0
4.0,411.0,1.0
4.0,419.0,1.0
4.0,420.0,1.0
4.0,423.0,1.0
4.0,437.0,1.0
4.0,439.0,1.0
4.0,446.0,1.0
4.0,449.0,1.0
4.0,466.0,1.0
4.0,468.0,1.0
4.0,479.0,1.0
4.0,489.0,1.0
4.0,501.0,1.0
4.0,508.0,1.0
4.0,510.0,1.0
4.0,512.0,1.0
4.0,521.0,1.0
4.0,531.0,1.0
4.0,532.0,1.0
4.0,534.0,1.0
